// DEFI Series
// CSV File
// Firmware Version 1.02
// Software Version 1.03
[Head]
SondeName=DEFI2-L
SondeNo=0AAO026
SensorType=Q2B0
SensorType2=0101
SensorType3=60
Channel=2
Interval=30
SampleCnt=12389
StartTime=2019/11/27 08:30:00
EndTime=2019/12/01 15:44:00
StopTime=2019/12/01 15:44:09
Status=01000
DepAdjRho=1.0250
ImmersionEN=1
CoefDate=2016/07/06
Immersion_Effect=1.4
Ch1=+9.316367e+03,-1.436137e-01,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=1.169766e-02,8.109043e-04,0.000000e00,0.000000e00,0.000000e00,0.000000e00,0.000000e00,0.000000e00,
[Item]
TimeStamp,Quantum [umol/(m^2s)],Batt. [V],
2019/11/29 14:06:00,14.8,1.7,
2019/11/29 14:06:30,14.7,1.7,
2019/11/29 14:07:00,12.9,1.7,
2019/11/29 14:07:30,14.8,1.7,
2019/11/29 14:08:00,15.0,1.7,
2019/11/29 14:08:30,14.4,1.7,
2019/11/29 14:09:00,13.3,1.7,
2019/11/29 14:09:30,14.6,1.7,
2019/11/29 14:10:00,15.1,1.7,
2019/11/29 14:10:30,14.0,1.7,
2019/11/29 14:11:00,12.6,1.7,
2019/11/29 14:11:30,14.2,1.7,
2019/11/29 14:12:00,12.4,1.7,
2019/11/29 14:12:30,13.0,1.7,
2019/11/29 14:13:00,14.1,1.7,
2019/11/29 14:13:30,12.3,1.7,
2019/11/29 14:14:00,14.2,1.7,
2019/11/29 14:14:30,15.1,1.7,
2019/11/29 14:15:00,14.9,1.7,
2019/11/29 14:15:30,14.2,1.7,
2019/11/29 14:16:00,15.0,1.7,
2019/11/29 14:16:30,12.8,1.7,
2019/11/29 14:17:00,14.1,1.7,
2019/11/29 14:17:30,12.1,1.7,
2019/11/29 14:18:00,13.1,1.7,
2019/11/29 14:18:30,14.6,1.7,
2019/11/29 14:19:00,13.9,1.7,
2019/11/29 14:19:30,15.0,1.7,
2019/11/29 14:20:00,13.9,1.7,
2019/11/29 14:20:30,12.2,1.7,
2019/11/29 14:21:00,15.3,1.7,
2019/11/29 14:21:30,14.3,1.7,
2019/11/29 14:22:00,14.7,1.7,
2019/11/29 14:22:30,13.4,1.7,
2019/11/29 14:23:00,14.1,1.7,
2019/11/29 14:23:30,13.7,1.7,
2019/11/29 14:24:00,12.6,1.7,
2019/11/29 14:24:30,13.0,1.7,
2019/11/29 14:25:00,15.0,1.7,
2019/11/29 14:25:30,12.7,1.7,
2019/11/29 14:26:00,12.6,1.7,
2019/11/29 14:26:30,14.1,1.7,
2019/11/29 14:27:00,14.9,1.7,
2019/11/29 14:27:30,14.6,1.7,
2019/11/29 14:28:00,14.4,1.7,
2019/11/29 14:28:30,15.2,1.7,
2019/11/29 14:29:00,14.7,1.7,
2019/11/29 14:29:30,15.0,1.7,
2019/11/29 14:30:00,12.0,1.7,
2019/11/29 14:30:30,12.1,1.7,
2019/11/29 14:31:00,13.6,1.7,
2019/11/29 14:31:30,14.7,1.7,
2019/11/29 14:32:00,14.3,1.7,
2019/11/29 14:32:30,13.4,1.7,
2019/11/29 14:33:00,14.9,1.7,
2019/11/29 14:33:30,12.3,1.7,
2019/11/29 14:34:00,13.6,1.7,
2019/11/29 14:34:30,15.1,1.7,
2019/11/29 14:35:00,14.8,1.7,
2019/11/29 14:35:30,12.5,1.7,
2019/11/29 14:36:00,12.2,1.7,
2019/11/29 14:36:30,12.1,1.7,
2019/11/29 14:37:00,12.2,1.7,
2019/11/29 14:37:30,13.5,1.7,
2019/11/29 14:38:00,14.8,1.7,
2019/11/29 14:38:30,15.0,1.7,
2019/11/29 14:39:00,12.5,1.7,
2019/11/29 14:39:30,12.9,1.7,
2019/11/29 14:40:00,14.7,1.7,
2019/11/29 14:40:30,12.6,1.7,
2019/11/29 14:41:00,13.1,1.7,
2019/11/29 14:41:30,12.8,1.7,
2019/11/29 14:42:00,13.7,1.7,
2019/11/29 14:42:30,14.5,1.7,
2019/11/29 14:43:00,15.0,1.7,
2019/11/29 14:43:30,12.2,1.7,
2019/11/29 14:44:00,14.5,1.7,
2019/11/29 14:44:30,15.1,1.7,
2019/11/29 14:45:00,12.4,1.7,
2019/11/29 14:45:30,13.7,1.7,
2019/11/29 14:46:00,14.9,1.7,
2019/11/29 14:46:30,12.7,1.7,
2019/11/29 14:47:00,12.9,1.7,
2019/11/29 14:47:30,14.0,1.7,
2019/11/29 14:48:00,13.2,1.7,
2019/11/29 14:48:30,13.8,1.7,
2019/11/29 14:49:00,14.4,1.7,
2019/11/29 14:49:30,12.3,1.7,
2019/11/29 14:50:00,14.1,1.7,
2019/11/29 14:50:30,13.8,1.7,
2019/11/29 14:51:00,13.6,1.7,
2019/11/29 14:51:30,13.7,1.7,
2019/11/29 14:52:00,11.5,1.7,
2019/11/29 14:52:30,12.8,1.7,
2019/11/29 14:53:00,11.4,1.7,
2019/11/29 14:53:30,12.5,1.7,
2019/11/29 14:54:00,12.8,1.7,
2019/11/29 14:54:30,12.9,1.7,
2019/11/29 14:55:00,11.4,1.7,
2019/11/29 14:55:30,12.1,1.7,
2019/11/29 14:56:00,12.3,1.7,
2019/11/29 14:56:30,12.5,1.7,
2019/11/29 14:57:00,11.0,1.7,
2019/11/29 14:57:30,9.9,1.7,
2019/11/29 14:58:00,11.7,1.7,
2019/11/29 14:58:30,11.4,1.7,
2019/11/29 14:59:00,11.3,1.7,
2019/11/29 14:59:30,9.5,1.7,
2019/11/29 15:00:00,8.9,1.7,
2019/11/29 15:00:30,10.9,1.7,
2019/11/29 15:01:00,10.5,1.7,
2019/11/29 15:01:30,11.3,1.7,
2019/11/29 15:02:00,9.9,1.7,
2019/11/29 15:02:30,8.8,1.7,
2019/11/29 15:03:00,8.7,1.7,
2019/11/29 15:03:30,9.4,1.7,
2019/11/29 15:04:00,9.3,1.7,
2019/11/29 15:04:30,9.2,1.7,
2019/11/29 15:05:00,10.1,1.7,
2019/11/29 15:05:30,9.7,1.7,
2019/11/29 15:06:00,10.0,1.7,
2019/11/29 15:06:30,9.5,1.7,
2019/11/29 15:07:00,8.5,1.7,
2019/11/29 15:07:30,8.0,1.7,
2019/11/29 15:08:00,7.5,1.7,
2019/11/29 15:08:30,9.0,1.7,
2019/11/29 15:09:00,8.5,1.7,
2019/11/29 15:09:30,8.4,1.7,
2019/11/29 15:10:00,7.2,1.7,
2019/11/29 15:10:30,8.3,1.7,
2019/11/29 15:11:00,8.2,1.7,
2019/11/29 15:11:30,7.6,1.7,
2019/11/29 15:12:00,6.6,1.7,
2019/11/29 15:12:30,7.7,1.7,
2019/11/29 15:13:00,8.0,1.7,
2019/11/29 15:13:30,7.9,1.7,
2019/11/29 15:14:00,7.6,1.7,
2019/11/29 15:14:30,7.7,1.7,
2019/11/29 15:15:00,6.3,1.7,
2019/11/29 15:15:30,6.1,1.7,
2019/11/29 15:16:00,6.6,1.7,
2019/11/29 15:16:30,6.1,1.7,
2019/11/29 15:17:00,7.2,1.7,
2019/11/29 15:17:30,6.3,1.7,
2019/11/29 15:18:00,6.3,1.7,
2019/11/29 15:18:30,6.9,1.7,
2019/11/29 15:19:00,5.7,1.7,
2019/11/29 15:19:30,6.6,1.7,
2019/11/29 15:20:00,5.4,1.7,
2019/11/29 15:20:30,6.5,1.7,
2019/11/29 15:21:00,6.7,1.7,
2019/11/29 15:21:30,6.4,1.7,
2019/11/29 15:22:00,5.6,1.7,
2019/11/29 15:22:30,6.5,1.7,
2019/11/29 15:23:00,6.1,1.7,
2019/11/29 15:23:30,5.5,1.7,
2019/11/29 15:24:00,6.3,1.7,
2019/11/29 15:24:30,6.1,1.7,
2019/11/29 15:25:00,6.2,1.7,
2019/11/29 15:25:30,5.4,1.7,
2019/11/29 15:26:00,6.1,1.7,
2019/11/29 15:26:30,6.0,1.7,
2019/11/29 15:27:00,6.0,1.7,
2019/11/29 15:27:30,4.5,1.7,
2019/11/29 15:28:00,5.9,1.7,
2019/11/29 15:28:30,5.8,1.7,
2019/11/29 15:29:00,5.3,1.7,
2019/11/29 15:29:30,5.6,1.7,
2019/11/29 15:30:00,5.3,1.7,
2019/11/29 15:30:30,5.4,1.7,
2019/11/29 15:31:00,5.5,1.7,
2019/11/29 15:31:30,5.4,1.7,
2019/11/29 15:32:00,4.4,1.7,
2019/11/29 15:32:30,5.1,1.7,
2019/11/29 15:33:00,4.5,1.7,
2019/11/29 15:33:30,4.6,1.7,
2019/11/29 15:34:00,4.1,1.7,
2019/11/29 15:34:30,5.3,1.7,
2019/11/29 15:35:00,4.9,1.7,
2019/11/29 15:35:30,4.7,1.7,
2019/11/29 15:36:00,4.3,1.7,
2019/11/29 15:36:30,4.9,1.7,
2019/11/29 15:37:00,4.7,1.7,
2019/11/29 15:37:30,4.6,1.7,
2019/11/29 15:38:00,4.3,1.7,
2019/11/29 15:38:30,4.1,1.7,
2019/11/29 15:39:00,4.4,1.7,
2019/11/29 15:39:30,3.6,1.7,
2019/11/29 15:40:00,4.4,1.7,
2019/11/29 15:40:30,4.3,1.7,
2019/11/29 15:41:00,3.7,1.7,
2019/11/29 15:41:30,3.6,1.7,
2019/11/29 15:42:00,4.3,1.7,
2019/11/29 15:42:30,3.6,1.7,
2019/11/29 15:43:00,3.3,1.7,
2019/11/29 15:43:30,4.0,1.7,
2019/11/29 15:44:00,4.1,1.7,
2019/11/29 15:44:30,4.1,1.7,
2019/11/29 15:45:00,3.9,1.7,
2019/11/29 15:45:30,3.8,1.7,
2019/11/29 15:46:00,3.5,1.7,
2019/11/29 15:46:30,3.7,1.7,
2019/11/29 15:47:00,4.0,1.7,
2019/11/29 15:47:30,3.7,1.7,
2019/11/29 15:48:00,2.8,1.7,
2019/11/29 15:48:30,2.9,1.7,
2019/11/29 15:49:00,2.8,1.7,
2019/11/29 15:49:30,2.8,1.7,
2019/11/29 15:50:00,2.9,1.7,
2019/11/29 15:50:30,3.1,1.7,
2019/11/29 15:51:00,3.3,1.7,
2019/11/29 15:51:30,3.3,1.7,
2019/11/29 15:52:00,2.8,1.7,
2019/11/29 15:52:30,3.1,1.7,
2019/11/29 15:53:00,2.8,1.7,
2019/11/29 15:53:30,2.7,1.7,
2019/11/29 15:54:00,2.4,1.7,
2019/11/29 15:54:30,2.8,1.7,
2019/11/29 15:55:00,2.2,1.7,
2019/11/29 15:55:30,2.2,1.7,
2019/11/29 15:56:00,2.7,1.7,
2019/11/29 15:56:30,2.5,1.7,
2019/11/29 15:57:00,2.4,1.7,
2019/11/29 15:57:30,2.5,1.7,
2019/11/29 15:58:00,2.5,1.7,
2019/11/29 15:58:30,2.4,1.7,
2019/11/29 15:59:00,2.0,1.7,
2019/11/29 15:59:30,2.4,1.7,
2019/11/29 16:00:00,2.1,1.7,
2019/11/29 16:00:30,2.3,1.7,
2019/11/29 16:01:00,2.0,1.7,
2019/11/29 16:01:30,2.0,1.7,
2019/11/29 16:02:00,1.8,1.7,
2019/11/29 16:02:30,2.0,1.7,
2019/11/29 16:03:00,2.1,1.7,
2019/11/29 16:03:30,1.6,1.7,
2019/11/29 16:04:00,1.7,1.7,
2019/11/29 16:04:30,1.7,1.7,
2019/11/29 16:05:00,1.7,1.7,
2019/11/29 16:05:30,1.6,1.7,
2019/11/29 16:06:00,1.3,1.7,
2019/11/29 16:06:30,1.3,1.7,
2019/11/29 16:07:00,1.5,1.7,
2019/11/29 16:07:30,1.5,1.7,
2019/11/29 16:08:00,1.1,1.7,
2019/11/29 16:08:30,1.2,1.7,
2019/11/29 16:09:00,1.2,1.7,
2019/11/29 16:09:30,1.1,1.7,
2019/11/29 16:10:00,1.1,1.7,
2019/11/29 16:10:30,0.9,1.7,
2019/11/29 16:11:00,1.0,1.7,
2019/11/29 16:11:30,1.0,1.7,
2019/11/29 16:12:00,1.0,1.7,
2019/11/29 16:12:30,0.9,1.7,
2019/11/29 16:13:00,1.0,1.7,
2019/11/29 16:13:30,1.0,1.7,
2019/11/29 16:14:00,1.0,1.7,
2019/11/29 16:14:30,0.9,1.7,
2019/11/29 16:15:00,0.8,1.7,
2019/11/29 16:15:30,1.0,1.7,
2019/11/29 16:16:00,0.9,1.7,
2019/11/29 16:16:30,1.0,1.7,
2019/11/29 16:17:00,0.9,1.7,
2019/11/29 16:17:30,0.9,1.7,
2019/11/29 16:18:00,0.9,1.7,
2019/11/29 16:18:30,0.9,1.7,
2019/11/29 16:19:00,0.9,1.7,
2019/11/29 16:19:30,0.9,1.7,
2019/11/29 16:20:00,0.9,1.7,
2019/11/29 16:20:30,0.9,1.7,
2019/11/29 16:21:00,0.9,1.7,
2019/11/29 16:21:30,0.8,1.7,
2019/11/29 16:22:00,0.8,1.7,
2019/11/29 16:22:30,0.9,1.7,
2019/11/29 16:23:00,0.8,1.7,
2019/11/29 16:23:30,0.8,1.7,
2019/11/29 16:24:00,0.8,1.7,
2019/11/29 16:24:30,0.8,1.7,
2019/11/29 16:25:00,0.9,1.7,
2019/11/29 16:25:30,0.8,1.7,
2019/11/29 16:26:00,0.8,1.7,
2019/11/29 16:26:30,0.8,1.7,
2019/11/29 16:27:00,0.7,1.7,
2019/11/29 16:27:30,0.8,1.7,
2019/11/29 16:28:00,0.8,1.7,
2019/11/29 16:28:30,0.8,1.7,
2019/11/29 16:29:00,0.8,1.7,
2019/11/29 16:29:30,0.8,1.7,
2019/11/29 16:30:00,0.9,1.7,
2019/11/29 16:30:30,0.8,1.7,
2019/11/29 16:31:00,0.8,1.7,
2019/11/29 16:31:30,0.7,1.7,
2019/11/29 16:32:00,0.8,1.7,
2019/11/29 16:32:30,0.7,1.7,
2019/11/29 16:33:00,0.7,1.7,
2019/11/29 16:33:30,0.8,1.7,
2019/11/29 16:34:00,0.7,1.7,
2019/11/29 16:34:30,0.8,1.7,
2019/11/29 16:35:00,0.7,1.7,
2019/11/29 16:35:30,0.8,1.7,
2019/11/29 16:36:00,0.7,1.7,
2019/11/29 16:36:30,0.7,1.7,
2019/11/29 16:37:00,0.7,1.7,
2019/11/29 16:37:30,0.7,1.7,
2019/11/29 16:38:00,0.6,1.7,
2019/11/29 16:38:30,0.8,1.7,
2019/11/29 16:39:00,0.6,1.7,
2019/11/29 16:39:30,0.6,1.7,
2019/11/29 16:40:00,0.7,1.7,
2019/11/29 16:40:30,0.6,1.7,
2019/11/29 16:41:00,0.7,1.7,
2019/11/29 16:41:30,0.7,1.7,
2019/11/29 16:42:00,0.7,1.7,
2019/11/29 16:42:30,0.7,1.7,
2019/11/29 16:43:00,0.7,1.7,
2019/11/29 16:43:30,0.7,1.7,
2019/11/29 16:44:00,0.8,1.7,
2019/11/29 16:44:30,0.7,1.7,
2019/11/29 16:45:00,0.7,1.7,
2019/11/29 16:45:30,0.7,1.7,
2019/11/29 16:46:00,0.7,1.7,
2019/11/29 16:46:30,0.7,1.7,
2019/11/29 16:47:00,0.8,1.7,
2019/11/29 16:47:30,0.7,1.7,
2019/11/29 16:48:00,0.7,1.7,
2019/11/29 16:48:30,0.7,1.7,
2019/11/29 16:49:00,0.7,1.7,
2019/11/29 16:49:30,0.7,1.7,
2019/11/29 16:50:00,0.8,1.7,
2019/11/29 16:50:30,0.8,1.7,
2019/11/29 16:51:00,0.7,1.7,
2019/11/29 16:51:30,0.7,1.7,
2019/11/29 16:52:00,0.7,1.7,
2019/11/29 16:52:30,0.7,1.7,
2019/11/29 16:53:00,0.8,1.7,
2019/11/29 16:53:30,0.6,1.7,
2019/11/29 16:54:00,0.8,1.7,
2019/11/29 16:54:30,0.7,1.7,
2019/11/29 16:55:00,0.8,1.7,
2019/11/29 16:55:30,0.7,1.7,
2019/11/29 16:56:00,0.8,1.7,
2019/11/29 16:56:30,0.7,1.7,
2019/11/29 16:57:00,0.7,1.7,
2019/11/29 16:57:30,0.8,1.7,
2019/11/29 16:58:00,0.7,1.7,
2019/11/29 16:58:30,0.7,1.7,
2019/11/29 16:59:00,0.7,1.7,
2019/11/29 16:59:30,0.7,1.7,
2019/11/29 17:00:00,0.6,1.7,
2019/11/29 17:00:30,0.7,1.7,
2019/11/29 17:01:00,0.7,1.7,
2019/11/29 17:01:30,0.7,1.7,
2019/11/29 17:02:00,0.7,1.7,
2019/11/29 17:02:30,0.7,1.7,
2019/11/29 17:03:00,0.7,1.7,
2019/11/29 17:03:30,0.7,1.7,
2019/11/29 17:04:00,0.7,1.7,
2019/11/29 17:04:30,0.7,1.7,
2019/11/29 17:05:00,0.7,1.7,
2019/11/29 17:05:30,0.7,1.7,
2019/11/29 17:06:00,0.7,1.7,
2019/11/29 17:06:30,0.7,1.7,
2019/11/29 17:07:00,0.7,1.7,
2019/11/29 17:07:30,0.7,1.7,
2019/11/29 17:08:00,0.7,1.7,
2019/11/29 17:08:30,0.7,1.7,
2019/11/29 17:09:00,0.7,1.7,
2019/11/29 17:09:30,0.7,1.7,
2019/11/29 17:10:00,0.7,1.7,
2019/11/29 17:10:30,0.7,1.7,
2019/11/29 17:11:00,0.7,1.7,
2019/11/29 17:11:30,0.7,1.7,
2019/11/29 17:12:00,0.6,1.7,
2019/11/29 17:12:30,0.8,1.7,
2019/11/29 17:13:00,0.7,1.7,
2019/11/29 17:13:30,0.8,1.7,
2019/11/29 17:14:00,0.7,1.7,
2019/11/29 17:14:30,0.8,1.7,
2019/11/29 17:15:00,0.6,1.7,
2019/11/29 17:15:30,0.7,1.7,
2019/11/29 17:16:00,0.7,1.7,
2019/11/29 17:16:30,0.8,1.7,
2019/11/29 17:17:00,0.8,1.7,
2019/11/29 17:17:30,0.8,1.7,
2019/11/29 17:18:00,0.6,1.7,
2019/11/29 17:18:30,0.8,1.7,
2019/11/29 17:19:00,0.8,1.7,
2019/11/29 17:19:30,0.7,1.7,
2019/11/29 17:20:00,0.7,1.7,
2019/11/29 17:20:30,0.7,1.7,
2019/11/29 17:21:00,0.7,1.7,
2019/11/29 17:21:30,0.8,1.7,
2019/11/29 17:22:00,0.7,1.7,
2019/11/29 17:22:30,0.8,1.7,
2019/11/29 17:23:00,0.8,1.7,
2019/11/29 17:23:30,0.7,1.7,
2019/11/29 17:24:00,0.5,1.7,
2019/11/29 17:24:30,0.7,1.7,
2019/11/29 17:25:00,0.7,1.7,
2019/11/29 17:25:30,0.7,1.7,
2019/11/29 17:26:00,0.8,1.7,
2019/11/29 17:26:30,0.8,1.7,
2019/11/29 17:27:00,0.7,1.7,
2019/11/29 17:27:30,0.7,1.7,
2019/11/29 17:28:00,0.7,1.7,
2019/11/29 17:28:30,0.7,1.7,
2019/11/29 17:29:00,0.7,1.7,
2019/11/29 17:29:30,0.7,1.7,
2019/11/29 17:30:00,0.7,1.7,
2019/11/29 17:30:30,0.7,1.7,
2019/11/29 17:31:00,0.7,1.7,
2019/11/29 17:31:30,0.7,1.7,
2019/11/29 17:32:00,0.7,1.7,
2019/11/29 17:32:30,0.7,1.7,
2019/11/29 17:33:00,0.7,1.7,
2019/11/29 17:33:30,0.7,1.7,
2019/11/29 17:34:00,0.8,1.7,
2019/11/29 17:34:30,0.7,1.7,
2019/11/29 17:35:00,0.7,1.7,
2019/11/29 17:35:30,0.7,1.7,
2019/11/29 17:36:00,0.7,1.7,
2019/11/29 17:36:30,0.7,1.7,
2019/11/29 17:37:00,0.7,1.7,
2019/11/29 17:37:30,0.7,1.7,
2019/11/29 17:38:00,0.6,1.7,
2019/11/29 17:38:30,0.7,1.7,
2019/11/29 17:39:00,0.6,1.7,
2019/11/29 17:39:30,0.7,1.7,
2019/11/29 17:40:00,0.7,1.7,
2019/11/29 17:40:30,0.8,1.7,
2019/11/29 17:41:00,0.7,1.7,
2019/11/29 17:41:30,0.7,1.7,
2019/11/29 17:42:00,0.7,1.7,
2019/11/29 17:42:30,0.7,1.7,
2019/11/29 17:43:00,0.7,1.7,
2019/11/29 17:43:30,0.7,1.7,
2019/11/29 17:44:00,0.7,1.7,
2019/11/29 17:44:30,0.7,1.7,
2019/11/29 17:45:00,0.8,1.7,
2019/11/29 17:45:30,0.7,1.7,
2019/11/29 17:46:00,0.7,1.7,
2019/11/29 17:46:30,0.7,1.7,
2019/11/29 17:47:00,0.7,1.7,
2019/11/29 17:47:30,0.6,1.7,
2019/11/29 17:48:00,0.7,1.7,
2019/11/29 17:48:30,0.8,1.7,
2019/11/29 17:49:00,0.6,1.7,
2019/11/29 17:49:30,0.7,1.7,
2019/11/29 17:50:00,0.7,1.7,
2019/11/29 17:50:30,0.7,1.7,
2019/11/29 17:51:00,0.7,1.7,
2019/11/29 17:51:30,0.7,1.7,
2019/11/29 17:52:00,0.8,1.7,
2019/11/29 17:52:30,0.8,1.7,
2019/11/29 17:53:00,0.8,1.7,
2019/11/29 17:53:30,0.7,1.7,
2019/11/29 17:54:00,0.7,1.7,
2019/11/29 17:54:30,0.7,1.7,
2019/11/29 17:55:00,0.7,1.7,
2019/11/29 17:55:30,0.7,1.7,
2019/11/29 17:56:00,0.6,1.7,
2019/11/29 17:56:30,0.8,1.7,
2019/11/29 17:57:00,0.7,1.7,
2019/11/29 17:57:30,0.7,1.7,
2019/11/29 17:58:00,0.7,1.7,
2019/11/29 17:58:30,0.6,1.7,
2019/11/29 17:59:00,0.7,1.7,
2019/11/29 17:59:30,0.7,1.7,
2019/11/29 18:00:00,0.7,1.7,
2019/11/29 18:00:30,0.6,1.7,
2019/11/29 18:01:00,0.7,1.7,
2019/11/29 18:01:30,0.7,1.7,
2019/11/29 18:02:00,0.7,1.7,
2019/11/29 18:02:30,0.8,1.7,
2019/11/29 18:03:00,0.8,1.7,
2019/11/29 18:03:30,0.8,1.7,
2019/11/29 18:04:00,0.7,1.7,
2019/11/29 18:04:30,0.7,1.7,
2019/11/29 18:05:00,0.7,1.7,
2019/11/29 18:05:30,0.7,1.7,
2019/11/29 18:06:00,0.7,1.7,
2019/11/29 18:06:30,0.7,1.7,
2019/11/29 18:07:00,0.7,1.7,
2019/11/29 18:07:30,0.7,1.7,
2019/11/29 18:08:00,0.7,1.7,
2019/11/29 18:08:30,0.7,1.7,
2019/11/29 18:09:00,0.8,1.7,
2019/11/29 18:09:30,0.7,1.7,
2019/11/29 18:10:00,0.8,1.7,
2019/11/29 18:10:30,0.6,1.7,
2019/11/29 18:11:00,0.7,1.7,
2019/11/29 18:11:30,0.7,1.7,
2019/11/29 18:12:00,0.7,1.7,
2019/11/29 18:12:30,0.7,1.7,
2019/11/29 18:13:00,0.7,1.7,
2019/11/29 18:13:30,0.7,1.7,
2019/11/29 18:14:00,0.7,1.7,
2019/11/29 18:14:30,0.7,1.7,
2019/11/29 18:15:00,0.7,1.7,
2019/11/29 18:15:30,0.8,1.7,
2019/11/29 18:16:00,0.7,1.7,
2019/11/29 18:16:30,0.8,1.7,
2019/11/29 18:17:00,0.7,1.7,
2019/11/29 18:17:30,0.7,1.7,
2019/11/29 18:18:00,0.7,1.7,
2019/11/29 18:18:30,0.7,1.7,
2019/11/29 18:19:00,0.8,1.7,
2019/11/29 18:19:30,0.7,1.7,
2019/11/29 18:20:00,0.7,1.7,
2019/11/29 18:20:30,0.7,1.7,
2019/11/29 18:21:00,0.7,1.7,
2019/11/29 18:21:30,0.7,1.7,
2019/11/29 18:22:00,0.8,1.7,
2019/11/29 18:22:30,0.8,1.7,
2019/11/29 18:23:00,0.7,1.7,
2019/11/29 18:23:30,0.8,1.7,
2019/11/29 18:24:00,0.7,1.7,
2019/11/29 18:24:30,0.7,1.7,
2019/11/29 18:25:00,0.7,1.7,
2019/11/29 18:25:30,0.8,1.7,
2019/11/29 18:26:00,0.7,1.7,
2019/11/29 18:26:30,0.7,1.7,
2019/11/29 18:27:00,0.7,1.7,
2019/11/29 18:27:30,0.7,1.7,
2019/11/29 18:28:00,0.7,1.7,
2019/11/29 18:28:30,0.7,1.7,
2019/11/29 18:29:00,0.7,1.7,
2019/11/29 18:29:30,0.8,1.7,
2019/11/29 18:30:00,0.8,1.7,
2019/11/29 18:30:30,0.7,1.7,
2019/11/29 18:31:00,0.7,1.7,
2019/11/29 18:31:30,0.7,1.7,
2019/11/29 18:32:00,0.8,1.7,
2019/11/29 18:32:30,0.8,1.7,
2019/11/29 18:33:00,0.7,1.7,
2019/11/29 18:33:30,0.7,1.7,
2019/11/29 18:34:00,0.7,1.7,
2019/11/29 18:34:30,0.7,1.7,
2019/11/29 18:35:00,0.7,1.7,
2019/11/29 18:35:30,0.7,1.7,
2019/11/29 18:36:00,0.7,1.7,
2019/11/29 18:36:30,0.7,1.7,
2019/11/29 18:37:00,0.7,1.7,
2019/11/29 18:37:30,0.7,1.7,
2019/11/29 18:38:00,0.8,1.7,
2019/11/29 18:38:30,0.7,1.7,
2019/11/29 18:39:00,0.7,1.7,
2019/11/29 18:39:30,0.8,1.7,
2019/11/29 18:40:00,0.7,1.7,
2019/11/29 18:40:30,0.7,1.7,
2019/11/29 18:41:00,0.7,1.7,
2019/11/29 18:41:30,0.7,1.7,
2019/11/29 18:42:00,0.7,1.7,
2019/11/29 18:42:30,0.8,1.7,
2019/11/29 18:43:00,0.6,1.7,
2019/11/29 18:43:30,0.8,1.7,
2019/11/29 18:44:00,0.7,1.7,
2019/11/29 18:44:30,0.7,1.7,
2019/11/29 18:45:00,0.7,1.7,
2019/11/29 18:45:30,0.7,1.7,
2019/11/29 18:46:00,0.7,1.7,
2019/11/29 18:46:30,0.7,1.7,
2019/11/29 18:47:00,0.7,1.7,
2019/11/29 18:47:30,0.7,1.7,
2019/11/29 18:48:00,0.7,1.7,
2019/11/29 18:48:30,0.7,1.7,
2019/11/29 18:49:00,0.8,1.7,
2019/11/29 18:49:30,0.7,1.7,
2019/11/29 18:50:00,0.7,1.7,
2019/11/29 18:50:30,0.7,1.7,
2019/11/29 18:51:00,0.7,1.7,
2019/11/29 18:51:30,0.7,1.7,
2019/11/29 18:52:00,0.7,1.7,
2019/11/29 18:52:30,0.7,1.7,
2019/11/29 18:53:00,0.7,1.7,
2019/11/29 18:53:30,0.7,1.7,
2019/11/29 18:54:00,0.7,1.7,
2019/11/29 18:54:30,0.7,1.7,
2019/11/29 18:55:00,0.7,1.7,
2019/11/29 18:55:30,0.7,1.7,
2019/11/29 18:56:00,0.7,1.7,
2019/11/29 18:56:30,0.8,1.7,
2019/11/29 18:57:00,0.7,1.7,
2019/11/29 18:57:30,0.7,1.7,
2019/11/29 18:58:00,0.7,1.7,
2019/11/29 18:58:30,0.6,1.7,
2019/11/29 18:59:00,0.7,1.7,
2019/11/29 18:59:30,0.7,1.7,
2019/11/29 19:00:00,0.7,1.7,
2019/11/29 19:00:30,0.7,1.7,
2019/11/29 19:01:00,0.8,1.7,
2019/11/29 19:01:30,0.7,1.7,
2019/11/29 19:02:00,0.7,1.7,
2019/11/29 19:02:30,0.8,1.7,
2019/11/29 19:03:00,0.6,1.7,
2019/11/29 19:03:30,0.8,1.7,
2019/11/29 19:04:00,0.7,1.7,
2019/11/29 19:04:30,0.7,1.7,
2019/11/29 19:05:00,0.7,1.7,
2019/11/29 19:05:30,0.6,1.7,
2019/11/29 19:06:00,0.7,1.7,
2019/11/29 19:06:30,0.7,1.7,
2019/11/29 19:07:00,0.7,1.7,
2019/11/29 19:07:30,0.7,1.7,
2019/11/29 19:08:00,0.7,1.7,
2019/11/29 19:08:30,0.7,1.7,
2019/11/29 19:09:00,0.7,1.7,
2019/11/29 19:09:30,0.7,1.7,
2019/11/29 19:10:00,0.8,1.7,
2019/11/29 19:10:30,0.7,1.7,
2019/11/29 19:11:00,0.8,1.7,
2019/11/29 19:11:30,0.8,1.7,
2019/11/29 19:12:00,0.7,1.7,
2019/11/29 19:12:30,0.7,1.7,
2019/11/29 19:13:00,0.7,1.7,
2019/11/29 19:13:30,0.8,1.7,
2019/11/29 19:14:00,0.8,1.7,
2019/11/29 19:14:30,0.7,1.7,
